date,company,sector,role,role_type,channel,status,contact_person,fit_rating,notes,cv_file,cover_letter_file,source
2026-07-22,JOEY Restaurant Group,Kitchen BOH,Dishwasher South Common,full-time,LinkedIn,ready_to_submit,,medium,South BOH not Southgate,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#AR,https://ca.linkedin.com/jobs/view/dishwasher-joey-south-common-at-joey-restaurant-group-4422206612
2026-07-22,Aramark Canada,Kitchen BOH,Dishwasher / General Help,full-time,company site,ready_to_submit,,medium,Edmonton BOH portal,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#AS,https://ca.linkedin.com/jobs/view/dishwasher-at-aramark-canada-4443348047
2026-07-22,Atria Retirement Canada,Kitchen BOH,Kitchen Utility Worker,full-time,LinkedIn,ready_to_submit,,medium,Kitchen/dining support,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#AT,https://ca.linkedin.com/jobs/view/kitchen-utility-worker-at-atria-retirement-canada-4440897460
2026-07-22,Wausau Supply ChamClad,Warehouse,Forklift Operator/Material Handler,full-time,LinkedIn,ready_to_submit,,low,Forklift cert mandatory stretch,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#AU,https://ca.linkedin.com/jobs/view/forklift-operator-material-handler-chamclad-at-wausau-supply-company-4421897169
2026-07-23,Wajax,Warehouse,Shipper/Receiver Acheson,full-time,company careers,ready_to_submit,,high,Acheson 11061 269 St; also Edmonton LinkedIn twin,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#AV,https://ca.linkedin.com/jobs/view/shipper-receiver-at-wajax-4444221321
2026-07-23,Powell,Warehouse,Material Handler Shipping Receiving Days,full-time,LinkedIn,ready_to_submit,,high,Acheson EDE; forklift/CSTS often asked,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#AW,https://ca.linkedin.com/jobs/view/material-handler-shipping-and-receiving-days-at-powell-4441069074
2026-07-23,Johnson Controls Silent-Aire,Warehouse,Material Handler Nisku,full-time,LinkedIn,ready_to_submit,,high,Distinct from prior Shipper/Receiver draft; rotating days,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#AX,https://ca.linkedin.com/jobs/view/material-handler-at-johnson-controls-4437643369
2026-07-23,Hi Tech Heat Treating,Warehouse,Shipper/Receiver,full-time,email,ready_to_submit,,high,4515 82 Ave; ~$24/hr; mailto Info@HiTechHeatTreating.ca (Resend unset),cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#AY,https://www.hitechheattreating.ca/contact/
2026-07-23,Trail Appliances,Warehouse,Warehouse Associate Edmonton South,full-time,company careers,ready_to_submit,,high,~$17-19/hr Tue-Sat; south Edmonton,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#AZ,https://www.jobs.ca/job/53ea3427-c967-4b66-aad5-633f278e4dea
2026-07-23,Starbucks Riverbend Square,Food Service,Barista Store 61243,part-time,LinkedIn,ready_to_submit,,medium,South Edmonton not Southgate,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#BA,https://ca.linkedin.com/jobs/view/barista-store%23-61243-riverbend-square-at-starbucks-4441750964
2026-07-23,LawDepot,Legal Tech,Data Analyst Digital Marketing,full-time,email,ready_to_submit,,high,Fit ~68; mailto career@lawdepot.ca; degree gap; hybrid Edmonton,cv/main_lawdepot_data_analyst.pdf,cover_letters/cover_lawdepot_data_analyst_digital_marketing.pdf,https://ca.linkedin.com/jobs/view/data-analyst-digital-marketing-at-lawdepot-4444205280
2026-07-23,NP Digital,Marketing Agency,SEO Strategist,full-time,Jobvite,ready_to_submit,,high,Fit ~62; $80-85k remote Canada; portal jobs.jobvite.com/np-ca; 4yr/enterprise gap,cv/main_np_digital.pdf,cover_letters/cover_np_digital_seo_strategist.pdf,https://ca.linkedin.com/jobs/view/seo-strategist-at-np-digital-4429551421
2026-07-23,Heavy Duty Advertising,Marketing Agency,Remote Digital Marketing Specialist SEO,contract,email,ready_to_submit,Edward Langer,high,Fit ~72; mailto Edward@KristaAndEd.com; contractor rate TBD; Edmonton MT,cv/main_heavy_duty_advertising.pdf,cover_letters/cover_heavy_duty_advertising_digital_marketing_specialist.pdf,https://heavydutyadvertising.com/careers/remote-digital-marketing-specialist/
2026-07-23,LawDepot,Legal Tech,AI and Analytics Specialist Digital Marketing,full-time,LinkedIn,skipped_low_fit,,low,Fit ~55; scripting/degree-heavy,,,https://ca.linkedin.com/jobs/view/ai-and-analytics-specialist-digital-marketing-at-lawdepot-4443998995
2026-07-23,Go Auto,Automotive Retail,Senior Digital Advertising Specialist Corporate,full-time,LinkedIn,skipped_low_fit,,low,Fit ~52; 5-8 yrs Google Search ask,,,https://ca.linkedin.com/jobs/view/senior-digital-advertising-specialist-go-auto-corporate-at-go-auto-4440344812
2026-07-23,Walmart Canada,Warehouse Retail,OMNI Customer Fulfillment Associate Tamarack,full-time,company careers,skipped_distance,,medium,775 Tamarack Way not 68 Ave/Calgary Trail corridor,,,https://careers.walmart.ca/job/edmonton/can-omni-customer-fulfillment-associate/4853/98134321728
2026-07-23,Wajax,Warehouse,Shipper/Receiver Edmonton listing twin,full-time,LinkedIn,ready_to_submit,,high,Twin of Acheson posting; use same local CV/blurb AV,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#AV,https://ca.linkedin.com/jobs/view/shipper-receiver-at-wajax-4438671623
2026-07-24,Walmart Canada,Warehouse Retail,Stock Unloader Associate Calgary Trail,part-time,LinkedIn,ready_to_submit,,high,3931 Calgary Trail corridor; NEW 07-24,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#BB,https://ca.linkedin.com/jobs/view/can-stock-unloader-associate-at-walmart-canada-4443970369
2026-07-24,Roofmart,Warehouse,Rooftop Loader Shipper Receiver Acheson,full-time,company site,ready_to_submit,,high,Acheson yard+rooftop; distinct from 62 Ave,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#BC,https://ca.linkedin.com/jobs/view/rooftop-loader-shipper-and-receiver-at-roofmart-4424801619
2026-07-24,Uline,Warehouse,Warehouse Associate Days Edmonton,full-time,company careers,ready_to_submit,,high,$31-35/hr Edmonton branch NEW 07-24,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#BD,https://ca.linkedin.com/jobs/view/warehouse-associate-days-at-uline-4440737568
2026-07-24,Olive Garden Gateway,Food Service BOH,Dishwasher South Gateway,part-time,email,ready_to_submit,,medium,4110 Gateway Blvd; mailto recruit@recipeunlimited.com,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#BE,https://ca.linkedin.com/jobs/view/dishwasher-olive-garden-south-at-olive-garden-canada-4427647944
2026-07-24,Johnson Controls Silent-Aire,Warehouse,Shipper/Receiver Night Nisku,full-time,LinkedIn,ready_to_submit,,high,Night shift variant NEW 07-24,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#BF,https://ca.linkedin.com/jobs/view/shipper-receiver-night-shit-at-johnson-controls-4426880365
2026-07-24,Johnson Controls Silent-Aire,Warehouse,Kitter Nisku,full-time,LinkedIn,ready_to_submit,,high,Line-side material kit NEW 07-24,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#BG,https://ca.linkedin.com/jobs/view/kitter-at-johnson-controls-4438443978
2026-07-24,Sobeys,Warehouse,Warehouse Order Selector Night,part-time,LinkedIn,ready_to_submit,,medium,Edmonton RSC overnight 10pm-630am,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#BH,https://ca.linkedin.com/jobs/view/warehouse-order-selector-night-at-sobeys-4436619747
2026-07-24,Talent Advantage,Marketing Agency,PPC Social Media Ads Manager,full-time,email,ready_to_submit,,high,Fit ~78; $60-70k downtown; mailto info@talentadvantage.ca; Resend unset,cv/main_talent_advantage.pdf,cover_letters/cover_talent_advantage_ppc_social_ads_manager.pdf,https://ca.linkedin.com/jobs/view/ppc-social-media-ads-manager-at-talent-advantage-4444776666
2026-07-24,Powered by Search,Marketing Agency,SEO Strategist Remote,full-time,company careers,ready_to_submit,,high,Fit ~61; remote; portal poweredbysearch.com/careers; B2B SaaS gap,cv/main_powered_by_search.pdf,cover_letters/cover_powered_by_search_seo_strategist.pdf,https://ca.linkedin.com/jobs/view/seo-strategist-remote-worldwide-at-powered-by-search-4441553027
2026-07-24,Purolator Inc.,Warehouse,Sorter PM 514 Edmonton North,part-time,LinkedIn,skipped_distance,,medium,17718 114 Ave North depot not corridor,,,https://ca.linkedin.com/jobs/view/sorter-pm-514-at-purolator-inc-4444041588
2026-07-24,Durabuilt Windows & Doors,Warehouse,Warehouse Helper,full-time,LinkedIn,skipped_distance,,medium,10920 178 St west not corridor,,,https://ca.linkedin.com/jobs/view/warehouse-helper-at-durabuilt-windows-doors-4441571020
2026-07-24,KOHO,Fintech,Affiliate Marketing Coordinator,full-time,LinkedIn,skipped_low_fit,,medium,Fit ~55; $60-70k remote but affiliate gap,,,https://ca.linkedin.com/jobs/view/affiliate-marketing-coordinator-at-koho-4426544695
2026-07-24,JAM CRM,Marketing Agency,AI Enablement Specialist,full-time,email,skipped_location,,medium,Claude fit strong; Toronto onsite fail,,,https://ca.linkedin.com/jobs/view/ai-enablement-specialist-at-jam-crm-4444474160
2026-07-24,Webserv,Marketing Agency,SEO Manager,full-time,LinkedIn,skipped_low_fit,,medium,Fit ~55; 5+ yrs SEO + 3 yrs AM,,,https://ca.linkedin.com/jobs/view/search-engine-optimization-manager-at-webserv-4433244231
2026-07-25,The Home Depot Canada,Retail Warehouse,Receiving Associate Full-Time - 7065 South Common,full-time,company site,ready_to_submit,,high,2020 101 St SW South Common; forklift license required (may train),cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#BI,https://ca.linkedin.com/jobs/view/receiving-associate-full-time-7065-south-common-at-the-home-depot-canada-4442604186
2026-07-25,Walmart Canada,Retail Warehouse,Overnight Associate - Currents Dr,full-time,LinkedIn,ready_to_submit,,high,6110 Currents Dr NW Windermere south unload/stock,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#BJ,https://ca.linkedin.com/jobs/view/can-overnight-associate-at-walmart-canada-4443957652
2026-07-25,Starbucks,Food Service,Barista - College Plaza Store 22119,part-time,LinkedIn,ready_to_submit,,medium,College Plaza near 82 Ave; not Southgate,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#BK,https://ca.linkedin.com/jobs/view/barista-store-22119-college-plaza-at-starbucks-4441760524
2026-07-25,Odds Scanner Group,Digital Media,Senior SEO Content Specialist - English,full-time,LinkedIn,ready_to_submit,,high,Fit ~64 remote; iGaming vertical gap; on-page SEO match,cv/main_odds_scanner.pdf,cover_letters/cover_odds_scanner_senior_seo_content_specialist.pdf,https://ca.linkedin.com/jobs/view/senior-seo-content-specialist-english-at-odds-scanner-group-4442732856
2026-07-25,Brafton,Marketing Agency,SEO Strategist (Remote Canada),full-time,company site,ready_to_submit,,medium,Fit ~63; confirm pay ≥$60k CAD (band may start ~$55k),cv/main_brafton.pdf,cover_letters/cover_brafton_seo_strategist.pdf,https://www.brafton.com/careers/
2026-07-25,Directive,Marketing Agency,SEO Strategist Future Opening,full-time,LinkedIn,skipped_low_fit,,medium,Must have B2B SaaS; fit ~55,,,https://ca.linkedin.com/jobs/view/seo-strategist-remote-canada-future-opening-at-directive-4440590698
2026-07-25,Connected Creative,Marketing Agency,Senior Paid Media Specialist,contract,email,skipped_low_fit,Hannah,medium,Part-time 10-20 hrs under career floor,,,https://ca.linkedin.com/jobs/view/senior-paid-media-specialist-at-connected-creative-4445201546
2026-07-25,Mercury,Fintech,Organic Search Marketer SEO/AEO,full-time,LinkedIn,skipped_low_fit,,medium,5+ yrs + AEO depth; fit ~50,,,https://ca.linkedin.com/jobs/view/organic-search-marketer-seo-aeo-at-mercury-4437610537
2026-07-25,Ryder System,Warehouse,Material Handler Team 30-2,full-time,LinkedIn,skipped_distance,,medium,Likely NW warehouse not corridor,,,https://ca.linkedin.com/jobs/view/material-handler-team-30-2-at-ryder-system-inc-4444602494
2026-07-25,Go Auto,Automotive,Parts Shipper/Receiver Go Nissan North,full-time,LinkedIn,skipped_distance,,medium,North Edmonton,,,https://ca.linkedin.com/jobs/view/parts-shipper-receiver-go-nissan-north-at-go-auto-4445269226
